respondent_id,Q1_age_group,Q6_ownership_duration,Q7_monthly_spend_inr,Q9_online_purchase_freq,Q13_pet_space_satisfaction,Q15_app_usage,Q20_community_importance,Q22_reviews_importance,Q24_emergency_vet_freq,Q25_app_adoption,Q1_age_group_enc,Q6_ownership_duration_enc,Q9_online_purchase_freq_enc,Q13_pet_space_satisfaction_enc,Q15_app_usage_enc,Q20_community_importance_enc,Q22_reviews_importance_enc,Q24_emergency_vet_freq_enc,Q2_city_tier_Metro,Q2_city_tier_Rural,Q2_city_tier_Tier-2,Q2_city_tier_Tier-3,Q3_residence_type_Gated Apartment,Q3_residence_type_Independent House,Q3_residence_type_Non-Gated Apartment,Q3_residence_type_Other,Q3_residence_type_Rented,Q4_num_dogs_1 Dog,Q4_num_dogs_2 Dogs,Q4_num_dogs_3+ Dogs,Q8_top_spend_category_Accessories,Q8_top_spend_category_Boarding/Walking,Q8_top_spend_category_Food & Treats,Q8_top_spend_category_Grooming,Q8_top_spend_category_Online Marketplace,Q8_top_spend_category_Training,Q8_top_spend_category_Vet & Medicines,Q11_vet_discovery_Google Maps,Q11_vet_discovery_No Reliable Way,Q11_vet_discovery_Pet App,Q11_vet_discovery_Social Media,Q11_vet_discovery_Word Of Mouth,Q12_lost_dog_experience_No,Q12_lost_dog_experience_Not Applicable,"Q12_lost_dog_experience_Yes, Managed Eventually","Q12_lost_dog_experience_Yes, Very Difficult",Q16_purchase_platform_Amazon/Flipkart,Q16_purchase_platform_Brand Website,Q16_purchase_platform_Don'T Buy Online,Q16_purchase_platform_Heads Up For Tails/Supertails,Q16_purchase_platform_Instagram/Social,Q16_purchase_platform_Local Pet Store,Q17_location_sharing_No,Q17_location_sharing_Unsure,Q17_location_sharing_Yes Always,Q17_location_sharing_Yes When Using App,Q18_subscription_pref_Annual Sub,Q18_subscription_pref_Free With Ads,Q18_subscription_pref_Freemium,Q18_subscription_pref_Monthly Sub,Q18_subscription_pref_One-Time Purchase,Q18_subscription_pref_Would Not Pay,Q19_adoption_interest_Maybe Someday,Q19_adoption_interest_No,Q19_adoption_interest_Yes Actively,Q19_adoption_interest_Yes Considering,Q21_social_media_dogs_Active,Q21_social_media_dogs_Not Interested,Q21_social_media_dogs_Not Yet But Would,Q21_social_media_dogs_Passive,Q23_vax_tracking_Dedicated Pet App,Q23_vax_tracking_Don'T Track,Q23_vax_tracking_Physical Diary,Q23_vax_tracking_Rely On Memory,Q23_vax_tracking_Spreadsheet/Notes App,Q10_challenges__hard_to_find_reliable_vet,Q10_challenges__lack_of_grooming_services,Q10_challenges__no_pet_friendly_spaces,Q10_challenges__genuine_food_accessories_hard_to_find,Q10_challenges__cannot_find_dog_trainer,Q10_challenges__hard_to_find_boarding_walker,Q10_challenges__no_local_dog_owner_community,Q10_challenges__travel_challenges_with_dog,Q10_challenges__difficulty_adopting_fostering,Q10_challenges__losing_track_of_vaccinations,Q14_preferred_features__nearby_vet_directory,Q14_preferred_features__pet_friendly_places,Q14_preferred_features__grooming_listings,Q14_preferred_features__dog_trainer_directory,Q14_preferred_features__adoption_fostering_network,Q14_preferred_features__lost_and_found_alerts,Q14_preferred_features__online_marketplace,Q14_preferred_features__community_playdates,Q14_preferred_features__boarding_walking_listings,Q14_preferred_features__dog_friendly_travel_guide,Q14_preferred_features__event_calendar,Q14_preferred_features__health_vaccination_tracker,Q5_dog_type__purebred,Q5_dog_type__indian_pariah,Q5_dog_type__rescued_stray,Q5_dog_type__adopted_from_shelter,Q5_dog_type__mixed_breed,Q25_target,Q25_binary,is_dog_owner,num_dogs_numeric,spend_per_dog,engagement_score
R0641,Under 18,1-3 Years,4743.0,Frequently,Satisfied,Never,Neutral,Very Important,2-3 Times A Year,Maybe,0,1,3,4,0,3,3,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,4743.0,6
R0642,25-34,3-5 Years,12000.0,Frequently,Satisfied,Sometimes,Very Important,Somewhat Important,Once A Year Or Less,Yes,2,2,3,4,2,5,2,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,12000.0,7
R0643,25-34,1-3 Years,4855.0,Never,Neutral,Sometimes,Neutral,Very Important,Once A Year Or Less,Maybe,2,1,0,3,2,3,3,1,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,4855.0,5
R0644,25-34,1-3 Years,6621.0,Frequently,Dissatisfied,Rarely,Very Important,Extremely Important,Never,Maybe,2,1,3,2,1,5,4,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6621.0,8
R0645,18-24,3-5 Years,5420.0,Very Frequently,Satisfied,Never,Somewhat Important,Extremely Important,Once A Year Or Less,Yes,1,2,4,4,0,4,4,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1806.6666666666667,8
R0646,45-59,5+ Years,6119.0,Frequently,Neutral,Sometimes,Somewhat Important,Somewhat Important,Never,Yes,4,3,3,3,2,4,2,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1,1,0,6119.0,7
R0647,35-44,1-3 Years,10475.0,Frequently,Neutral,Sometimes,Somewhat Important,Extremely Important,Once A Year Or Less,Yes,3,1,3,3,2,4,4,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,10475.0,9
R0648,35-44,3-5 Years,7027.0,Rarely,Dissatisfied,Rarely,Somewhat Important,Extremely Important,2-3 Times A Year,Maybe,3,2,1,2,1,4,4,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,7027.0,6
R0649,45-59,1-3 Years,8742.0,Rarely,Very Dissatisfied,Rarely,Neutral,Very Important,More Than 3 Times,Maybe,4,1,1,1,1,3,3,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4371.0,5
R0650,25-34,1-3 Years,7260.0,Occasionally,Very Dissatisfied,Sometimes,Somewhat Important,Extremely Important,Never,Yes,2,1,2,1,2,4,4,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,3630.0,8
R0651,18-24,5+ Years,241.0,Never,Dissatisfied,Rarely,Neutral,Somewhat Important,Never,No,1,3,0,2,1,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,241.0,3
R0652,25-34,5+ Years,3795.0,Never,Very Satisfied,Sometimes,Neutral,Very Important,2-3 Times A Year,Maybe,2,3,0,5,2,3,3,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1265.0,5
R0653,35-44,<1 Year,6086.0,Very Frequently,Dissatisfied,Sometimes,Somewhat Important,Very Important,2-3 Times A Year,Yes,3,0,4,2,2,4,3,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,6086.0,9
R0654,35-44,5+ Years,3750.0,Frequently,Neutral,Rarely,Not Important,Not Important,2-3 Times A Year,No,3,3,3,3,1,2,1,2,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,3750.0,5
R0656,18-24,5+ Years,1854.0,Rarely,Neutral,Sometimes,Neutral,Extremely Important,More Than 3 Times,Maybe,1,3,1,3,2,3,4,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,618.0,7
R0657,25-34,5+ Years,1773.0,Occasionally,Neutral,Never,Very Important,Somewhat Important,Never,Maybe,2,3,2,3,0,5,2,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,591.0,4
R0658,25-34,3-5 Years,3579.0,Never,Satisfied,Sometimes,Very Important,Very Important,More Than 3 Times,Maybe,2,2,0,4,2,5,3,3,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1789.5,5
R0659,35-44,1-3 Years,4520.0,Frequently,Dissatisfied,Sometimes,Somewhat Important,Extremely Important,2-3 Times A Year,Yes,3,1,3,2,2,4,4,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,2260.0,9
R0660,35-44,3-5 Years,4398.0,Rarely,Very Satisfied,Sometimes,Neutral,Somewhat Important,2-3 Times A Year,Yes,3,2,1,5,2,3,2,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,4398.0,5
R0661,25-34,3-5 Years,3093.0,Frequently,Dissatisfied,Often,Neutral,Extremely Important,Once A Year Or Less,Yes,2,2,3,2,3,3,4,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1,1,0,1546.5,10
R0662,60+,5+ Years,5087.0,Frequently,Dissatisfied,Often,Somewhat Important,Somewhat Important,More Than 3 Times,Yes,5,3,3,2,3,4,2,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,5087.0,8
R0663,35-44,3-5 Years,3750.0,Occasionally,Dissatisfied,Often,Somewhat Important,Very Important,Never,Yes,3,2,2,2,3,4,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,2,1,1,0,3750.0,8
R0664,25-34,3-5 Years,5596.5,Frequently,Very Dissatisfied,Rarely,Neutral,Extremely Important,2-3 Times A Year,Yes,2,2,3,1,1,3,4,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,5596.5,8
R0665,18-24,5+ Years,6077.0,Rarely,Very Dissatisfied,Sometimes,Very Important,Extremely Important,2-3 Times A Year,Yes,1,3,1,1,2,5,4,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,6077.0,7
R0666,18-24,5+ Years,5596.5,Occasionally,Neutral,Never,Neutral,Very Important,Never,No,1,3,2,3,0,3,3,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5596.5,5
R0667,25-34,3-5 Years,3691.0,Frequently,Dissatisfied,Sometimes,Very Important,Very Important,2-3 Times A Year,Yes,2,2,3,2,2,5,3,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,1,0,3691.0,8
R0668,18-24,5+ Years,6956.0,Frequently,Neutral,Rarely,Very Important,Somewhat Important,2-3 Times A Year,Yes,1,3,3,3,1,5,2,2,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,0,6956.0,6
R0669,18-24,3-5 Years,2967.0,Never,Dissatisfied,Often,Neutral,Somewhat Important,Once A Year Or Less,Maybe,1,2,0,2,3,3,2,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2967.0,5
R0670,25-34,5+ Years,4609.0,Rarely,Very Satisfied,Sometimes,Not Important,Very Important,Once A Year Or Less,Maybe,2,3,1,5,2,2,3,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4609.0,6
R0671,18-24,5+ Years,3731.0,Rarely,Satisfied,Often,Very Important,Extremely Important,Never,Yes,1,3,1,4,3,5,4,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,3731.0,8
R0672,45-59,5+ Years,4474.0,Occasionally,Very Dissatisfied,Sometimes,Neutral,Very Important,Once A Year Or Less,Maybe,4,3,2,1,2,3,3,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4474.0,7
R0673,18-24,1-3 Years,3634.0,Frequently,Satisfied,Sometimes,Very Important,Very Important,Never,Yes,1,1,3,4,2,5,3,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,1,0,1817.0,8
R0674,25-34,5+ Years,349.0,Occasionally,Dissatisfied,Rarely,Not Important,Extremely Important,Never,No,2,3,2,2,1,2,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116.33333333333331,7
R0675,25-34,3-5 Years,3319.0,Frequently,Dissatisfied,Sometimes,Somewhat Important,Somewhat Important,Once A Year Or Less,Maybe,2,2,3,2,2,4,2,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1659.5,7
R0676,60+,1-3 Years,3540.0,Never,Very Dissatisfied,Never,Neutral,Somewhat Important,Never,No,5,1,0,1,0,3,2,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3540.0,2
R0677,18-24,1-3 Years,45580.0,Frequently,Dissatisfied,Rarely,Very Important,Somewhat Important,Once A Year Or Less,Yes,1,1,3,2,1,5,2,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,22790.0,6
R0678,25-34,5+ Years,12000.0,Occasionally,Satisfied,Rarely,Not Important,Extremely Important,Once A Year Or Less,No,2,3,2,4,1,2,4,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,12000.0,7
R0679,60+,3-5 Years,4353.0,Never,Dissatisfied,Often,Somewhat Important,Very Important,2-3 Times A Year,Yes,5,2,0,2,3,4,3,2,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,4353.0,6
R0680,45-59,1-3 Years,1781.0,Occasionally,Dissatisfied,Sometimes,Somewhat Important,Very Important,Never,Yes,4,1,2,2,2,4,3,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,1781.0,7
R0681,45-59,5+ Years,5404.0,Occasionally,Very Dissatisfied,Often,Neutral,Not Important,Once A Year Or Less,Maybe,4,3,2,1,3,3,1,1,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2702.0,6
